Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Closed PnL,Fee,Direction,date,value,classification
23.816,21.0,500.14,BUY,06-02-2025 21:19,-4305.38,52.8255,0.175047,Close Short,2025-02-06,49,Neutral
23.818,25.05,596.64,BUY,06-02-2025 21:19,-4284.38,62.963175,0.208824,Close Short,2025-02-06,49,Neutral
23.818,80.73,1922.83,BUY,06-02-2025 21:19,-4259.33,202.914855,0.672989,Close Short,2025-02-06,49,Neutral
23.818,21.0,500.18,BUY,06-02-2025 21:19,-4178.6,52.7835,0.175062,Close Short,2025-02-06,49,Neutral
23.819,82.61,1967.69,BUY,06-02-2025 21:19,-4157.6,207.557625,0.68869,Close Short,2025-02-06,49,Neutral
23.819,80.73,1922.91,BUY,06-02-2025 21:19,-4074.99,202.834125,0.673017,Close Short,2025-02-06,49,Neutral
23.82,166.2,3958.88,BUY,06-02-2025 21:19,-3994.26,417.4113,1.385609,Close Short,2025-02-06,49,Neutral
23.821,40.85,973.09,BUY,06-02-2025 21:19,-3828.06,102.553925,0.34058,Close Short,2025-02-06,49,Neutral
23.823,48.96,1166.37,BUY,06-02-2025 21:19,-3787.21,122.81616,0.40823,Close Short,2025-02-06,49,Neutral
23.826,80.15,1909.65,BUY,06-02-2025 21:19,-3738.25,200.815825,0.668378,Close Short,2025-02-06,49,Neutral
23.826,24.44,582.31,BUY,06-02-2025 21:19,-3658.1,61.23442,0.203807,Close Short,2025-02-06,49,Neutral
23.826,21.0,500.35,BUY,06-02-2025 21:19,-3633.66,52.6155,0.175121,Close Short,2025-02-06,49,Neutral
23.826,21.0,500.35,BUY,06-02-2025 21:19,-3612.66,52.6155,0.175121,Close Short,2025-02-06,49,Neutral
23.826,20.99,500.11,BUY,06-02-2025 21:19,-3591.66,52.590445,0.175037,Close Short,2025-02-06,49,Neutral
23.827,22.04,525.15,BUY,06-02-2025 21:19,-3570.67,55.19918,0.183801,Close Short,2025-02-06,49,Neutral
23.828,20.99,500.15,BUY,06-02-2025 21:19,-3548.63,52.548465,0.175052,Close Short,2025-02-06,49,Neutral
23.829,25.05,596.92,BUY,06-02-2025 21:19,-3527.64,62.687625,0.20892,Close Short,2025-02-06,49,Neutral
23.829,20.99,500.17,BUY,06-02-2025 21:19,-3502.59,52.527475,0.175059,Close Short,2025-02-06,49,Neutral
23.83,1000.0,23830.0,BUY,06-02-2025 21:19,-3481.6,2501.5,8.3405,Close Short,2025-02-06,49,Neutral
23.831,124.69,2971.49,BUY,06-02-2025 21:19,-2481.6,311.787345,1.04002,Close Short,2025-02-06,49,Neutral
23.831,848.11,20211.31,BUY,06-02-2025 21:19,-2356.91,2120.699055,7.073958,Close Short,2025-02-06,49,Neutral
23.831,22.04,525.24,BUY,06-02-2025 21:19,-1508.8,55.11102,0.183832,Close Short,2025-02-06,49,Neutral
23.832,166.2,3960.88,BUY,06-02-2025 21:19,-1486.76,415.4169,1.386307,Close Short,2025-02-06,49,Neutral
23.834,22.03,525.06,BUY,06-02-2025 21:19,-1320.56,55.019925,0.183772,Close Short,2025-02-06,49,Neutral
23.835,194.51,4636.15,BUY,06-02-2025 21:19,-1298.53,485.594215,1.622651,Close Short,2025-02-06,49,Neutral
23.835,40.6,967.7,BUY,06-02-2025 21:19,-1104.02,101.3579,0.338695,Close Short,2025-02-06,49,Neutral
23.836,0.84,20.02,BUY,06-02-2025 21:19,-1063.42,2.09622,0.007007,Close Short,2025-02-06,49,Neutral
23.836,21.0,500.56,BUY,06-02-2025 21:19,-1062.58,52.4055,0.175194,Close Short,2025-02-06,49,Neutral
23.836,578.49,13788.89,BUY,06-02-2025 21:19,-1041.58,1443.621795,4.82611,Close Short,2025-02-06,49,Neutral
23.837,24.44,582.58,BUY,06-02-2025 21:19,-463.09,60.96558,0.203901,Close Short,2025-02-06,49,Neutral
23.837,80.73,1924.36,BUY,06-02-2025 21:19,-438.65,201.380985,0.673526,Close Short,2025-02-06,49,Neutral
23.837,22.03,525.13,BUY,06-02-2025 21:19,-357.92,54.953835,0.183795,Close Short,2025-02-06,49,Neutral
23.837,314.63,7499.84,BUY,06-02-2025 21:19,-335.89,784.844535,2.624942,Close Short,2025-02-06,49,Neutral
23.838,21.26,506.8,BUY,06-02-2025 21:19,-21.26,53.01181,0.177378,Close Short,2025-02-06,49,Neutral
7.4577,16.0,119.32,BUY,07-02-2025 08:50,161.94336,0.0,0.00559,Buy,2025-02-07,44,Fear
7.4801,81.0,605.89,BUY,07-02-2025 08:50,177.93777,0.0,0.02834,Buy,2025-02-07,44,Fear
7.5026,81.0,607.71,BUY,07-02-2025 08:50,258.90943,0.0,0.02834,Buy,2025-02-07,44,Fear
7.5251,81.0,609.53,BUY,07-02-2025 08:50,339.88109,0.0,0.02834,Buy,2025-02-07,44,Fear
7.5476,76.0,573.62,BUY,07-02-2025 08:50,420.85275,0.0,0.02659,Buy,2025-02-07,44,Fear
8.6837,46.06,399.97,BUY,07-02-2025 08:50,525.2261075,0.0,0.01612089,Buy,2025-02-07,44,Fear
8.7097,46.06,401.17,BUY,07-02-2025 08:50,571.2699866,0.0,0.01612099,Buy,2025-02-07,44,Fear
8.7358,46.06,402.37,BUY,07-02-2025 08:50,617.3138656,0.0,0.0161209,Buy,2025-02-07,44,Fear
8.762,46.06,403.58,BUY,07-02-2025 08:50,663.3577447,0.0,0.01612097,Buy,2025-02-07,44,Fear
8.7882,46.06,404.78,BUY,07-02-2025 08:50,709.4016237,0.0,0.01612093,Buy,2025-02-07,44,Fear
8.8145,46.06,406.0,BUY,07-02-2025 08:50,755.4455028,0.0,0.01612093,Buy,2025-02-07,44,Fear
8.8409,11.96,105.74,BUY,07-02-2025 08:50,801.4893818,0.0,0.00418599,Buy,2025-02-07,44,Fear
7.8349,110.0,861.84,BUY,07-02-2025 08:50,565.0121767,0.0,0.03849991,Buy,2025-02-07,44,Fear
7.8584,110.0,864.42,BUY,07-02-2025 08:50,674.9736768,0.0,0.03849994,Buy,2025-02-07,44,Fear
7.8819,99.56,784.72,BUY,07-02-2025 08:50,784.9351769,0.0,0.03484591,Buy,2025-02-07,44,Fear
1.5372,79.03,121.48,BUY,07-02-2025 08:51,3635.467169,0.0,0.02766003,Buy,2025-02-07,44,Fear
1.5418,80.0,123.34,BUY,07-02-2025 08:51,3714.469509,0.0,0.02799974,Buy,2025-02-07,44,Fear
1.5464,80.0,123.71,BUY,07-02-2025 08:51,3794.441509,0.0,0.02799987,Buy,2025-02-07,44,Fear
1.551,80.0,124.08,BUY,07-02-2025 08:51,3874.413509,0.0,0.028,Buy,2025-02-07,44,Fear
1.5556,80.0,124.45,BUY,07-02-2025 08:51,3954.385509,0.0,0.02799948,Buy,2025-02-07,44,Fear
1.5602,80.0,124.82,BUY,07-02-2025 08:51,4034.35751,0.0,0.02799961,Buy,2025-02-07,44,Fear
1.5648,80.0,125.18,BUY,07-02-2025 08:51,4114.32951,0.0,0.02799974,Buy,2025-02-07,44,Fear
1.5694,80.0,125.55,BUY,07-02-2025 08:51,4194.30151,0.0,0.02799987,Buy,2025-02-07,44,Fear
1.5741,80.0,125.93,BUY,07-02-2025 08:51,4274.27351,0.0,0.02799949,Buy,2025-02-07,44,Fear
1.5788,80.0,126.3,BUY,07-02-2025 08:51,4354.245511,0.0,0.02799974,Buy,2025-02-07,44,Fear
1.5835,80.0,126.68,BUY,07-02-2025 08:51,4434.217511,0.0,0.028,Buy,2025-02-07,44,Fear
1.5882,80.0,127.06,BUY,07-02-2025 08:51,4514.189511,0.0,0.02799962,Buy,2025-02-07,44,Fear
1.5929,80.0,127.43,BUY,07-02-2025 08:51,4594.161511,0.0,0.02799987,Buy,2025-02-07,44,Fear
1.5976,80.0,127.81,BUY,07-02-2025 08:51,4674.133512,0.0,0.02799949,Buy,2025-02-07,44,Fear
1.6023,80.0,128.18,BUY,07-02-2025 08:51,4754.105512,0.0,0.02799975,Buy,2025-02-07,44,Fear
1.6071,80.0,128.57,BUY,07-02-2025 08:51,4834.077512,0.0,0.0279995,Buy,2025-02-07,44,Fear
0.12198,750.0,91.48,BUY,07-02-2025 08:51,561984.321,0.0,0.26249,Buy,2025-02-07,44,Fear
0.12199,1364.0,166.39,BUY,07-02-2025 08:51,562734.0585,0.0,0.47739,Buy,2025-02-07,44,Fear
0.122,2173.0,265.11,BUY,07-02-2025 08:51,564097.5812,0.0,0.76054,Buy,2025-02-07,44,Fear
0.12204,1000.0,122.04,BUY,07-02-2025 08:51,566269.8206,0.0,0.35,Buy,2025-02-07,44,Fear
0.12204,200.0,24.41,BUY,07-02-2025 08:51,567269.4706,0.0,0.06999,Buy,2025-02-07,44,Fear
0.1221,1000.0,122.1,BUY,07-02-2025 08:51,567469.4006,0.0,0.35,Buy,2025-02-07,44,Fear
0.1221,200.0,24.42,BUY,07-02-2025 08:51,568469.0506,0.0,0.07,Buy,2025-02-07,44,Fear
0.12215,3411.0,416.65,BUY,07-02-2025 08:51,568668.9806,0.0,1.19384,Buy,2025-02-07,44,Fear
0.12216,200.0,24.43,BUY,07-02-2025 08:51,572078.7868,0.0,0.06999,Buy,2025-02-07,44,Fear
0.12216,1000.0,122.16,BUY,07-02-2025 08:51,572278.7168,0.0,0.35,Buy,2025-02-07,44,Fear
0.12222,1000.0,122.22,BUY,07-02-2025 08:51,573278.3668,0.0,0.35,Buy,2025-02-07,44,Fear
0.12222,200.0,24.44,BUY,07-02-2025 08:51,574278.0168,0.0,0.06999,Buy,2025-02-07,44,Fear
0.12228,200.0,24.46,BUY,07-02-2025 08:51,574477.9468,0.0,0.06999,Buy,2025-02-07,44,Fear
0.12228,1000.0,122.28,BUY,07-02-2025 08:51,574677.8768,0.0,0.35,Buy,2025-02-07,44,Fear
0.12234,1000.0,122.34,BUY,07-02-2025 08:51,575677.5268,0.0,0.35,Buy,2025-02-07,44,Fear
0.12234,200.0,24.47,BUY,07-02-2025 08:51,576677.1768,0.0,0.06999,Buy,2025-02-07,44,Fear
0.12237,7552.0,924.14,BUY,07-02-2025 08:51,576877.1068,0.0,2.64319,Buy,2025-02-07,44,Fear
0.1224,1000.0,122.4,BUY,07-02-2025 08:51,584426.4636,0.0,0.35,Buy,2025-02-07,44,Fear
0.1224,200.0,24.48,BUY,07-02-2025 08:51,585426.1136,0.0,0.07,Buy,2025-02-07,44,Fear
0.12245,3369.0,412.53,BUY,07-02-2025 08:51,585626.0436,0.0,1.17914,Buy,2025-02-07,44,Fear
0.12246,200.0,24.49,BUY,07-02-2025 08:51,588993.8645,0.0,0.06999,Buy,2025-02-07,44,Fear
0.12246,1000.0,122.46,BUY,07-02-2025 08:51,589193.7945,0.0,0.35,Buy,2025-02-07,44,Fear
0.12253,1000.0,122.53,BUY,07-02-2025 08:51,590193.4445,0.0,0.34999,Buy,2025-02-07,44,Fear
0.12253,200.0,24.51,BUY,07-02-2025 08:51,591193.0945,0.0,0.06999,Buy,2025-02-07,44,Fear
0.12271,500.0,61.35,BUY,07-02-2025 08:51,591393.0245,0.0,0.17499,Buy,2025-02-07,44,Fear
0.12272,72653.0,8915.98,BUY,07-02-2025 08:51,591892.8495,0.0,25.42854,Buy,2025-02-07,44,Fear
24.63,40.6,999.98,SELL,07-02-2025 19:36,0.0,0.0,0.349992,Open Short,2025-02-07,44,Fear
24.629,5.0,123.15,SELL,07-02-2025 19:36,-40.6,0.0,0.0431,Open Short,2025-02-07,44,Fear
24.628,341.04,8399.13,SELL,07-02-2025 19:36,-45.6,0.0,2.939696,Open Short,2025-02-07,44,Fear
24.628,5.0,123.14,SELL,07-02-2025 19:36,-386.64,0.0,0.043099,Open Short,2025-02-07,44,Fear
24.624,20.3,499.87,SELL,07-02-2025 19:36,-391.64,0.0,0.174953,Open Short,2025-02-07,44,Fear
24.617,16.12,396.83,SELL,07-02-2025 19:36,-411.94,0.0,0.138889,Open Short,2025-02-07,44,Fear
24.615,32.49,799.74,SELL,07-02-2025 19:36,-428.06,0.0,0.279909,Open Short,2025-02-07,44,Fear
24.612,8.12,199.85,SELL,07-02-2025 19:36,-460.55,0.0,0.069947,Open Short,2025-02-07,44,Fear
24.611,35.0,861.38,SELL,07-02-2025 19:36,-468.67,0.0,0.301484,Open Short,2025-02-07,44,Fear
24.609,83.23,2048.21,SELL,07-02-2025 19:36,-503.67,0.0,0.716872,Open Short,2025-02-07,44,Fear
24.609,9.42,231.82,SELL,07-02-2025 19:36,-586.9,0.0,0.081135,Open Short,2025-02-07,44,Fear
24.607,48.76,1199.84,SELL,07-02-2025 19:36,-596.32,0.0,0.419943,Open Short,2025-02-07,44,Fear
24.602,166.49,4095.99,SELL,07-02-2025 19:36,-645.08,0.0,1.433595,Open Short,2025-02-07,44,Fear
24.602,80.93,1991.04,SELL,07-02-2025 19:36,-811.57,0.0,0.696863,Open Short,2025-02-07,44,Fear
24.602,124.69,3067.62,SELL,07-02-2025 19:36,-892.5,0.0,1.073668,Open Short,2025-02-07,44,Fear
24.601,336.13,8269.13,SELL,07-02-2025 19:36,-1017.19,0.0,2.894196,Open Short,2025-02-07,44,Fear
25.034,0.38,9.51,SELL,07-02-2025 19:54,-1353.32,0.0,0.003329,Open Short,2025-02-07,44,Fear
25.034,9.98,249.84,SELL,07-02-2025 19:54,-1353.7,0.0,0.087443,Open Short,2025-02-07,44,Fear
25.026,19.97,499.77,SELL,07-02-2025 19:54,-1363.68,0.0,0.174919,Open Short,2025-02-07,44,Fear
25.024,166.49,4166.25,SELL,07-02-2025 19:54,-1383.65,0.0,1.458186,Open Short,2025-02-07,44,Fear
25.022,83.23,2082.58,SELL,07-02-2025 19:54,-1550.14,0.0,0.728903,Open Short,2025-02-07,44,Fear
25.019,47.96,1199.91,SELL,07-02-2025 19:54,-1633.37,0.0,0.419968,Open Short,2025-02-07,44,Fear
25.019,19.98,499.88,SELL,07-02-2025 19:54,-1681.33,0.0,0.174957,Open Short,2025-02-07,44,Fear
25.018,43.04,1076.77,SELL,07-02-2025 19:54,-1701.31,0.0,0.376871,Open Short,2025-02-07,44,Fear
25.017,5.31,132.84,SELL,07-02-2025 19:54,-1744.35,0.0,0.046494,Open Short,2025-02-07,44,Fear
25.017,3.12,78.05,SELL,07-02-2025 19:54,-1749.66,0.0,0.027318,Open Short,2025-02-07,44,Fear
25.017,26.55,664.2,SELL,07-02-2025 19:54,-1752.78,0.0,0.23247,Open Short,2025-02-07,44,Fear
25.015,19.99,500.05,SELL,07-02-2025 19:54,-1779.33,0.0,0.175017,Open Short,2025-02-07,44,Fear
25.013,82.61,2066.32,SELL,07-02-2025 19:54,-1799.32,0.0,0.723213,Open Short,2025-02-07,44,Fear
25.013,80.93,2024.3,SELL,07-02-2025 19:54,-1881.93,0.0,0.708505,Open Short,2025-02-07,44,Fear
25.013,82.61,2066.32,SELL,07-02-2025 19:54,-1962.86,0.0,0.723213,Open Short,2025-02-07,44,Fear
25.013,80.93,2024.3,SELL,07-02-2025 19:54,-2045.47,0.0,0.708505,Open Short,2025-02-07,44,Fear
25.012,25.05,626.55,SELL,07-02-2025 19:54,-2126.4,0.0,0.219292,Open Short,2025-02-07,44,Fear
25.011,24.5,612.77,SELL,07-02-2025 19:54,-2151.45,0.0,0.214469,Open Short,2025-02-07,44,Fear
25.011,1.44,36.02,SELL,07-02-2025 19:54,-2175.95,0.0,0.012605,Open Short,2025-02-07,44,Fear
25.01,166.49,4163.91,SELL,07-02-2025 19:54,-2177.39,0.0,1.45737,Open Short,2025-02-07,44,Fear
25.01,235.82,5897.86,SELL,07-02-2025 19:54,-2343.88,0.0,2.06425,Open Short,2025-02-07,44,Fear
25.009,104.62,2616.44,SELL,07-02-2025 19:54,-2579.7,0.0,0.915754,Open Short,2025-02-07,44,Fear
24.1,9.42,227.02,BUY,07-02-2025 20:47,-2684.32,6.698562,0.079457,Close Short,2025-02-07,44,Fear
24.101,83.23,2005.93,BUY,07-02-2025 20:47,-2674.9,59.101623,0.702074,Close Short,2025-02-07,44,Fear
24.105,0.84,20.25,BUY,07-02-2025 20:47,-2591.67,0.593124,0.007086,Close Short,2025-02-07,44,Fear
24.109,60.96,1469.68,BUY,07-02-2025 20:47,-2590.83,42.800016,0.514389,Close Short,2025-02-07,44,Fear
24.111,48.96,1180.47,BUY,07-02-2025 20:47,-2529.87,34.276896,0.413166,Close Short,2025-02-07,44,Fear
24.113,83.23,2006.92,BUY,07-02-2025 20:47,-2480.91,58.102863,0.702423,Close Short,2025-02-07,44,Fear
24.115,20.73,499.9,BUY,07-02-2025 20:47,-2397.68,14.430153,0.174966,Close Short,2025-02-07,44,Fear
24.118,166.49,4015.41,BUY,07-02-2025 20:47,-2376.95,115.394219,1.405392,Close Short,2025-02-07,44,Fear
24.119,82.61,1992.47,BUY,07-02-2025 20:47,-2210.46,57.174381,0.697364,Close Short,2025-02-07,44,Fear
24.121,80.93,1952.11,BUY,07-02-2025 20:47,-2127.85,55.849793,0.683239,Close Short,2025-02-07,44,Fear
24.122,124.69,3007.77,BUY,07-02-2025 20:47,-2046.92,85.923879,1.05272,Close Short,2025-02-07,44,Fear
24.124,83.23,2007.84,BUY,07-02-2025 20:47,-1922.23,57.187333,0.702744,Close Short,2025-02-07,44,Fear
24.124,205.5,4957.48,BUY,07-02-2025 20:47,-1839.0,141.19905,1.735118,Close Short,2025-02-07,44,Fear
24.125,20.72,499.87,BUY,07-02-2025 20:47,-1633.5,14.215992,0.174954,Close Short,2025-02-07,44,Fear
24.126,82.61,1993.05,BUY,07-02-2025 20:47,-1612.78,56.596111,0.697567,Close Short,2025-02-07,44,Fear
24.127,80.93,1952.6,BUY,07-02-2025 20:47,-1530.17,55.364213,0.683409,Close Short,2025-02-07,44,Fear
24.127,33.15,799.81,BUY,07-02-2025 20:47,-1449.24,22.677915,0.279933,Close Short,2025-02-07,44,Fear
24.128,20.73,500.17,BUY,07-02-2025 20:47,-1416.09,14.160663,0.17506,Close Short,2025-02-07,44,Fear
24.128,8.28,199.78,BUY,07-02-2025 20:47,-1395.36,5.656068,0.069922,Close Short,2025-02-07,44,Fear
24.129,24.5,591.16,BUY,07-02-2025 20:47,-1387.08,16.71145,0.206906,Close Short,2025-02-07,44,Fear
24.129,20.73,500.19,BUY,07-02-2025 20:47,-1362.58,14.139933,0.175067,Close Short,2025-02-07,44,Fear
24.129,20.73,500.19,BUY,07-02-2025 20:47,-1341.85,14.139933,0.175067,Close Short,2025-02-07,44,Fear
24.129,25.05,604.43,BUY,07-02-2025 20:47,-1321.12,17.086605,0.211551,Close Short,2025-02-07,44,Fear
24.13,166.49,4017.4,BUY,07-02-2025 20:47,-1296.07,113.396339,1.406091,Close Short,2025-02-07,44,Fear
24.13,20.73,500.21,BUY,07-02-2025 20:47,-1129.58,14.119203,0.175075,Close Short,2025-02-07,44,Fear
24.13,20.73,500.21,BUY,07-02-2025 20:47,-1108.85,14.119203,0.175075,Close Short,2025-02-07,44,Fear
24.13,20.73,500.21,BUY,07-02-2025 20:47,-1088.12,14.119203,0.175075,Close Short,2025-02-07,44,Fear
24.13,20.73,500.21,BUY,07-02-2025 20:47,-1067.39,14.119203,0.175075,Close Short,2025-02-07,44,Fear
24.131,20.73,500.24,BUY,07-02-2025 20:47,-1046.66,14.098473,0.175082,Close Short,2025-02-07,44,Fear
24.132,20.72,500.02,BUY,07-02-2025 20:47,-1025.93,14.070952,0.175005,Close Short,2025-02-07,44,Fear
24.133,0.84,20.27,BUY,07-02-2025 20:47,-1005.21,0.569604,0.007095,Close Short,2025-02-07,44,Fear
24.133,20.72,500.04,BUY,07-02-2025 20:47,-1004.37,14.050232,0.175012,Close Short,2025-02-07,44,Fear
24.134,83.23,2008.67,BUY,07-02-2025 20:47,-983.65,56.355033,0.703035,Close Short,2025-02-07,44,Fear
24.134,20.72,500.06,BUY,07-02-2025 20:47,-900.42,14.029512,0.175019,Close Short,2025-02-07,44,Fear
24.135,48.96,1181.65,BUY,07-02-2025 20:47,-879.7,33.101856,0.413577,Close Short,2025-02-07,44,Fear
24.137,20.71,499.88,BUY,07-02-2025 20:47,-830.74,13.960611,0.174957,Close Short,2025-02-07,44,Fear
24.138,20.72,500.14,BUY,07-02-2025 20:47,-810.03,13.946632,0.175048,Close Short,2025-02-07,44,Fear
24.138,20.72,500.14,BUY,07-02-2025 20:47,-789.31,13.946632,0.175048,Close Short,2025-02-07,44,Fear
24.139,20.72,500.16,BUY,07-02-2025 20:47,-768.59,13.925912,0.175056,Close Short,2025-02-07,44,Fear
24.14,82.61,1994.21,BUY,07-02-2025 20:47,-747.87,55.439571,0.697971,Close Short,2025-02-07,44,Fear
24.14,50.0,1207.0,BUY,07-02-2025 20:47,-665.26,33.555,0.42245,Close Short,2025-02-07,44,Fear
24.141,20.72,500.2,BUY,07-02-2025 20:47,-615.26,13.884472,0.17507,Close Short,2025-02-07,44,Fear
24.141,25.05,604.73,BUY,07-02-2025 20:47,-594.54,16.786005,0.211656,Close Short,2025-02-07,44,Fear
24.141,117.89,2845.98,BUY,07-02-2025 20:47,-569.49,78.998089,0.996093,Close Short,2025-02-07,44,Fear
24.142,166.49,4019.4,BUY,07-02-2025 20:47,-451.6,111.398459,1.40679,Close Short,2025-02-07,44,Fear
24.143,82.61,1994.45,BUY,07-02-2025 20:47,-285.11,55.191741,0.698058,Close Short,2025-02-07,44,Fear
24.143,80.93,1953.89,BUY,07-02-2025 20:47,-202.5,54.069333,0.683862,Close Short,2025-02-07,44,Fear
24.143,121.57,2935.06,BUY,07-02-2025 20:47,-121.57,81.220917,1.027272,Close Short,2025-02-07,44,Fear
23.591,185.47,4375.42,SELL,09-02-2025 01:40,0.0,0.0,1.531397,Open Short,2025-02-09,46,Neutral
23.59,10.59,249.82,SELL,09-02-2025 01:40,-185.47,0.0,0.087436,Open Short,2025-02-09,46,Neutral
23.587,33.64,793.47,SELL,09-02-2025 01:40,-196.06,0.0,0.277713,Open Short,2025-02-09,46,Neutral
23.586,21.19,499.79,SELL,09-02-2025 01:40,-229.7,0.0,0.174925,Open Short,2025-02-09,46,Neutral
23.585,48.96,1154.72,SELL,09-02-2025 01:40,-250.89,0.0,0.404152,Open Short,2025-02-09,46,Neutral
23.584,29.43,694.08,SELL,09-02-2025 01:40,-299.85,0.0,0.242926,Open Short,2025-02-09,46,Neutral
23.583,10.15,239.37,SELL,09-02-2025 01:40,-329.28,0.0,0.083778,Open Short,2025-02-09,46,Neutral
23.582,21.3,502.3,SELL,09-02-2025 01:40,-339.43,0.0,0.175803,Open Short,2025-02-09,46,Neutral
23.581,21.3,502.28,SELL,09-02-2025 01:40,-360.73,0.0,0.175796,Open Short,2025-02-09,46,Neutral
23.581,21.3,502.28,SELL,09-02-2025 01:40,-382.03,0.0,0.175796,Open Short,2025-02-09,46,Neutral
23.581,21.3,502.28,SELL,09-02-2025 01:40,-403.33,0.0,0.175796,Open Short,2025-02-09,46,Neutral
23.581,5.0,117.91,SELL,09-02-2025 01:40,-424.63,0.0,0.041266,Open Short,2025-02-09,46,Neutral
23.579,21.3,502.23,SELL,09-02-2025 01:40,-429.63,0.0,0.175781,Open Short,2025-02-09,46,Neutral
23.579,21.3,502.23,SELL,09-02-2025 01:40,-450.93,0.0,0.175781,Open Short,2025-02-09,46,Neutral
23.579,21.3,502.23,SELL,09-02-2025 01:40,-472.23,0.0,0.175781,Open Short,2025-02-09,46,Neutral
23.579,26.76,630.97,SELL,09-02-2025 01:40,-493.53,0.0,0.22084,Open Short,2025-02-09,46,Neutral
23.579,17.29,407.68,SELL,09-02-2025 01:40,-520.29,0.0,0.142688,Open Short,2025-02-09,46,Neutral
23.578,33.92,799.77,SELL,09-02-2025 01:40,-537.58,0.0,0.279918,Open Short,2025-02-09,46,Neutral
23.577,21.2,499.83,SELL,09-02-2025 01:40,-571.5,0.0,0.174941,Open Short,2025-02-09,46,Neutral
23.575,1.0,23.57,SELL,09-02-2025 01:40,-592.7,0.0,0.008251,Open Short,2025-02-09,46,Neutral
23.574,216.29,5098.82,SELL,09-02-2025 01:40,-593.7,0.0,1.784587,Open Short,2025-02-09,46,Neutral
23.573,0.84,19.8,SELL,09-02-2025 01:40,-809.99,0.0,0.00693,Open Short,2025-02-09,46,Neutral
23.573,166.25,3919.01,SELL,09-02-2025 01:40,-810.83,0.0,1.371653,Open Short,2025-02-09,46,Neutral
23.573,33.64,793.0,SELL,09-02-2025 01:40,-977.08,0.0,0.277548,Open Short,2025-02-09,46,Neutral
23.572,35.0,825.02,SELL,09-02-2025 01:40,-1010.72,0.0,0.288757,Open Short,2025-02-09,46,Neutral
23.572,87.02,2051.24,SELL,09-02-2025 01:40,-1045.72,0.0,0.717932,Open Short,2025-02-09,46,Neutral
23.571,87.62,2065.29,SELL,09-02-2025 01:40,-1132.74,0.0,0.722851,Open Short,2025-02-09,46,Neutral
23.57,8.48,199.87,SELL,09-02-2025 01:40,-1220.36,0.0,0.069955,Open Short,2025-02-09,46,Neutral
23.569,21.3,502.02,SELL,09-02-2025 01:40,-1228.84,0.0,0.175706,Open Short,2025-02-09,46,Neutral
23.569,21.3,502.02,SELL,09-02-2025 01:40,-1250.14,0.0,0.175706,Open Short,2025-02-09,46,Neutral
23.569,21.3,502.02,SELL,09-02-2025 01:40,-1271.44,0.0,0.175706,Open Short,2025-02-09,46,Neutral
23.569,21.3,502.02,SELL,09-02-2025 01:40,-1292.74,0.0,0.175706,Open Short,2025-02-09,46,Neutral
23.568,21.3,502.0,SELL,09-02-2025 01:40,-1314.04,0.0,0.175699,Open Short,2025-02-09,46,Neutral
1.3616,35.4,48.2,BUY,09-02-2025 01:41,4914.049513,0.0,0.01238983,Buy,2025-02-09,46,Neutral
1.3656,80.0,109.25,BUY,09-02-2025 01:41,4949.437123,0.0,0.02799941,Buy,2025-02-09,46,Neutral
1.3696,80.0,109.57,BUY,09-02-2025 01:41,5029.409124,0.0,0.02799941,Buy,2025-02-09,46,Neutral
1.3737,80.0,109.9,BUY,09-02-2025 01:41,5109.381124,0.0,0.02799956,Buy,2025-02-09,46,Neutral
1.3778,80.0,110.22,BUY,09-02-2025 01:41,5189.353125,0.0,0.0279997,Buy,2025-02-09,46,Neutral
1.3819,80.0,110.55,BUY,09-02-2025 01:41,5269.325125,0.0,0.02799985,Buy,2025-02-09,46,Neutral
1.386,80.0,110.88,BUY,09-02-2025 01:41,5349.297125,0.0,0.028,Buy,2025-02-09,46,Neutral
1.3901,80.0,111.21,BUY,09-02-2025 01:41,5429.269125,0.0,0.02799942,Buy,2025-02-09,46,Neutral
1.3942,80.0,111.54,BUY,09-02-2025 01:41,5509.241126,0.0,0.02799956,Buy,2025-02-09,46,Neutral
1.3983,80.0,111.86,BUY,09-02-2025 01:41,5589.213126,0.0,0.02799971,Buy,2025-02-09,46,Neutral
1.4024,80.0,112.19,BUY,09-02-2025 01:41,5669.185126,0.0,0.02799985,Buy,2025-02-09,46,Neutral
1.4066,80.0,112.53,BUY,09-02-2025 01:41,5749.157127,0.0,0.02799943,Buy,2025-02-09,46,Neutral
1.4108,80.0,112.86,BUY,09-02-2025 01:41,5829.129127,0.0,0.02799971,Buy,2025-02-09,46,Neutral
1.415,80.0,113.2,BUY,09-02-2025 01:41,5909.101127,0.0,0.028,Buy,2025-02-09,46,Neutral
1.4192,80.0,113.54,BUY,09-02-2025 01:41,5989.073127,0.0,0.02799957,Buy,2025-02-09,46,Neutral
1.4234,80.0,113.87,BUY,09-02-2025 01:41,6069.045128,0.0,0.02799985,Buy,2025-02-09,46,Neutral
0.007347,11250.0,82.65,BUY,09-02-2025 01:42,0.0,0.0,3.93738,Buy,2025-02-09,46,Neutral
0.007369,11250.0,82.9,BUY,09-02-2025 01:42,11246.06262,0.0,3.93744,Buy,2025-02-09,46,Neutral
0.0073911,11250.0,83.15,BUY,09-02-2025 01:42,22492.12518,0.0,3.93743,Buy,2025-02-09,46,Neutral
